line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_origin,customs_office,origin_origin,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,origin,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
261,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Mouchoirs des indes,mouchoirs des Indes,2145,660,pièces,pièces,3.25,1789,La Rochelle,La Rochelle,Indes Cnie Française,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Indes colonies françaises,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3,mouchoirs des Indes,6g,x,,0,Hors Canada,,0,not a medical product,142,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Châles et mouchoirs hors soie,No link with beaver,tissés,milieu de gamme,haut de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,660,3.25,0,0,0,1,1,0,2145,0,0,0
262,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Papier peint,papier peint,838,,,unité manquante,,1789,La Rochelle,La Rochelle,Ile de France,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Île de France,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,109,papier peint,6c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,346,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,838,0,0,
263,National toutes directions partenaires manquants,1789,La Rochelle,Étranger,Étranger,Exports,"Sirop, mélasse, rum et taffia",sirop mélasse rhum taffia,43594,,,unité manquante,,1789,La Rochelle,La Rochelle,Colonies françaises de l'Amérique,,0,sources/National toutes directions partenaires manquants/ANOM_Col_F_2B_14_Colonies_Exports_1789.csv,ANOM Col F 2B 14,4,2336369,,,,Guillaume Daudin,,,,,,,,,,,La Rochelle,Colonies françaises de l'Amérique,Monde hors colonies,Monde,,Monde,Divers,Not Outre-mers,11,mélasse rhum sirop taffia,1,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,,,,Pas grain (0),,,,,,Denrées coloniales et épiceries diverses,,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,43594,0,0,
263,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Peaux de moutons tannées,peaux de mouton tannées,342,228,pièces,pièces,1.5,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,14,peaux de mouton tannées,6a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,48,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,228,1.5,0,0,0,1,1,0,342,0,0,0
264,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Peaux de veaux tannées,peaux de veau tannées,3312,828,pièces,pièces,4,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,75,peaux tannées de veau,6a,x,,0,Hors Canada,,0,not a medical product,523,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,828,4,0,0,0,1,1,0,3312,0,0,0
265,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Plomb en grain,plomb en grains,775.59998,2216,livres,livres,.34999999,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,,.40000001,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,11,plomb en grenaille,6j,x,,0,Hors Canada,,0,not a medical product,698,Plomb,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,1084.7319,.71501535,0,0,0,1,1,1,776,0,0,.40001321
266,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Poisson en morue verte,poisson en morue verte,204.8,512,livres,livres,.40000001,1789,La Rochelle,La Rochelle,Pêches Françaises,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,en quintal,.2,,,,,,,,La Rochelle,Pêches françaises,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,morue verte,0a,x,,0,Pêche d'Amérique avant 1763,,1,not a medical product,451,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,250.62399,.81716043,0,0,0,1,1,1,205,0,0,.19999695
267,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Quincaillèrie,quincaillerie,420,,,unité manquante,,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,marchandises en etsimation,,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,quincaillerie,6j,x,Hardware,0,Hors Canada,,0,not a medical product,1035,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,420,0,0,
268,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Savon,savon,163.8,234,livres,livres,.69999999,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed,,,.2,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1464,savon,5,x,,0,Peut-être Canada,,0,not a medical product,1545,Savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Savon,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,livres,1,kg,.48949999,0,114.543,1.4300307,0,0,0,1,1,1,164,0,0,.20000279
269,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Souffre,soufre,361.5,2410,livres,livres,.15000001,1789,La Rochelle,La Rochelle,Marseille,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,en quintal,-.5,,,,,,,,La Rochelle,Marseille,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,929,soufre,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1047,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Salpêtre et soufre,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,livres,1,kg,.48949999,0,1179.6949,.30643517,0,0,0,1,1,1,361,0,0,-.50001436
27,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Cheval,chevaux,120,1,pièces,pièces,120,1789,La Rochelle,Aligre,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,5,,,,,Ahmed,,Bestiaux et bêtes de sommmes et autres animaux,0,,,,,,,,La Rochelle,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,14,chevaux,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,530,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chevaux et bêtes de somme,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Bêtes de somme,Agriculture,Produits agricoles,pièces,1,nombre,1,0,1,120,0,0,0,1,1,0,120,0,0,0
270,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Suif fondu,suif fondu,1005.0001,1675,livres,livres,.60000002,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,en quintal,0,,,,,,,,La Rochelle,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,40,suif fondu,4,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,61,Suif ; pour faire du savon,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graisses diverses,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,819.91248,1.2257407,0,0,0,1,1,1,1005,0,0,-.000039935112
271,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Thé,thé,240,80,livres,livres,3,1789,La Rochelle,La Rochelle,Indes Cnie Française,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Indes colonies françaises,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1629,thé,0b,x,,0,Hors Canada,,0,not a medical product,1344,Thé ; boue,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Thé,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,livres,1,kg,.48949999,0,39.16,6.1287031,0,0,0,1,1,0,240,0,0,0
272,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille de coton,toile de coton,110,40,aunes,aunes,2.75,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,23,toile de coton,6g,x,Coton de toute espèce,0,Hors Canada,,0,not a medical product,1106,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,4753.5996,.023140358,0,0,0,1,1,0,110,0,0,0
273,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille bazin,toile basin,745.5,213,aunes,aunes,3.5,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,-.5,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3,toile de basin,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,225,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,"Mousseline, basin et nankin",No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,25312.92,.029451365,0,0,0,1,1,1,745,0,0,-.5
274,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille bazin,toile basin,168,48,aunes,aunes,3.5,1789,La Rochelle,La Rochelle,Champagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,marchandises en estimation,0,,,,,,,,La Rochelle,Champagne,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3,toile de basin,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,225,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,"Mousseline, basin et nankin",No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,5704.3198,.029451365,0,0,0,1,1,0,168,0,0,0
275,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille cotonade,toile cotonnade,5095.75,1853,aunes,aunes,2.75,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,.25,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,2,toile cotonnade,6g,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,,,,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,220210.52,.023140358,0,0,0,1,1,1,5096,0,0,.25
276,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille cotonnade coton,toile cotonnade coton,442,177,aunes,aunes,2.4971752,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,toile cotonnade,6g,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,,,,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,21034.68,,0,0,0,1,1,0,442,1,0,-.00001335144
277,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille gingas,toile guingans,621.25,355,aunes,aunes,1.75,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,-.25,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,4,toile guingans,6g,,,0,Peut-être Canada,,0,,,,Pas grain (0),,,,,,Toiles de coton,,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,42188.199,.014725682,0,0,0,1,1,1,621,0,0,-.25
278,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille Nankin,toile Nankin,152,19,pieces,pièces,8,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,marchandises en estimation,,,,,,,,,La Rochelle,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,Nankin,6g,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,11,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,"Mousseline, basin et nankin",No link with beaver,tissés,milieu de gamme,haut de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,pièces,1,nombre,1,0,19,,0,0,0,1,1,0,152,1,0,0
279,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Toille indienne de coton,toile indienne de coton,483,138,aunes,aunes,3.5,1789,La Rochelle,La Rochelle,Indes Cnie Française,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,17,,,,,Ahmed,,,0,,,,,,,,La Rochelle,Indes colonies françaises,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3,indienne de coton,6g,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,19,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,haut de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,aunes de paris,1,cm,118.84,0,16399.92,.029451365,0,0,0,1,1,0,483,0,0,0
